question_id,question,hop_diameter,repeat_idx,qwen_response,final_label,has_disp,hop_diameter_g,error_type
186,What percentage of male clients request for weekly statements to be issued?,2,2,"```python
import pandas as pd

def calculate_male_clients_weekly_statements_percentage(account, client):
    # Filter accounts with weekly statements
    weekly_accounts = account[account['frequency'] == 'weekly']
    
    # Join with client data to get gender information
    client_info = weekly_accounts.merge(client, left_on='district_id', right_on='district_id')
    
    # Filter male clients
    male_clients = client_info[client_info['gender'] == 'M']
    
    # Calculate the percentage of male clients requesting weekly statements
    total_male_clients = len(male_clients)
    total_clients = len(client_info)
    percentage = (total_male_clients / total_clients) * 100
    
    return percentage
```

This function first filters the accounts table to find those with a frequency of 'weekly'. It then joins this filtered DataFrame with the client DataFrame based on the district_id column to obtain gender information. After filtering the resulting DataFrame to include only male clients, it calculates and returns the percentage of these male clients out of all the clients in the filtered list.",FA,True,2,overt
186,What percentage of male clients request for weekly statements to be issued?,2,3,"```python
import pandas as pd

def calculate_male_clients_weekly_statements(account_df, client_df):
    # Merge account and client dataframes on client_id
    merged_data = pd.merge(account_df, client_df, left_on='client_id', right_index=True)
    
    # Filter rows where frequency is 'weekly'
    weekly_accounts = merged_data[merged_data['frequency'] == 'weekly']
    
    # Count the number of male clients in the filtered data
    male_clients_count = weekly_accounts[weekly_accounts['gender'] == 'male'].shape[0]
    
    # Calculate the total number of weekly accounts
    total_weekly_accounts = weekly_accounts.shape[0]
    
    # Calculate the percentage of male clients among weekly statement requests
    percentage_male_clients = (male_clients_count / total_weekly_accounts) * 100
    
    return percentage_male_clients
```

This function first merges the `account` and `client` DataFrames based on the `client_id`. It then filters the merged DataFrame to include only those records where the frequency is 'weekly'. After that, it counts the number of male clients within these filtered records. Finally, it calculates the percentage of male clients out of all the weekly statement requests and returns this value.",FA,True,2,overt
186,What percentage of male clients request for weekly statements to be issued?,2,4,"```python
def calculate_male_clients_requesting_weekly_statements(account, client):
    # Join account and client tables on client_id
    joined_data = pd.merge(account, client, on='client_id')
    
    # Filter rows where the statement type is 'weekly'
    filtered_data = joined_data[joined_data['type'] == 'weekly']
    
    # Calculate the percentage of male clients in the filtered data
    percentage_male = (filtered_data[filtered_data['gender'] == 'M'].shape[0] / filtered_data.shape[0]) * 100
    
    return percentage_male
```",FA,True,2,overt
187,How many clients who choose statement of weekly issuance are Owner?,1,0,"```python
import pandas as pd

def count_owner_clients():
    # Merge the necessary tables to get the required information
    merged_df = pd.merge(client, disp, on='client_id')
    merged_df = pd.merge(merged_df, card, on='disp_id')
    
    # Filter the rows where the card type is 'Owner' and the frequency is 'weekly'
    filtered_df = merged_df[(merged_df['type'] == 'OWNER') & (merged_df['frequency'] == 'weekly')]
    
    # Get the unique client IDs from the filtered DataFrame
    owner_client_ids = filtered_df['client_id'].unique()
    
    # Return the number of unique owner clients
    return len(owner_client_ids)

# Call the function and print the result
print(count_owner_clients())
```",FA,True,1,overt
187,How many clients who choose statement of weekly issuance are Owner?,1,1,"```python
import pandas as pd

def count_owner_clients_with_weekly_issuance():
    # Join disp and client tables to get client details
    disp_client = pd.merge(disp, client, on='client_id')
    
    # Filter rows where type is 'Owner'
    owner_disp = disp_client[disp_client['type'] == 'Owner']
    
    # Get unique account_ids for owners
    owner_accounts = owner_disp['account_id'].unique()
    
    # Join account table to get district_id for each account
    account_district = pd.merge(account, disp_client, on='account_id')
    
    # Filter accounts with weekly issuance
    weekly_issuance_accounts = account_district[account_district['frequency'] == 1]
    
    # Get unique client_ids for owners with weekly issuance
    owner_weekly_issuance_clients = weekly_issuance_accounts[weekly_issuance_accounts['account_id'].isin(owner_accounts)]['client_id'].unique()
    
    return len(owner_weekly_issuance_clients)
```",semantic,True,1,covert
187,How many clients who choose statement of weekly issuance are Owner?,1,2,"```python
import pandas as pd

def count_owner_clients():
    # Merge the 'client' and 'disp' tables on 'client_id'
    merged_df = pd.merge(client, disp, on='client_id')
    
    # Filter the rows where 'type' in 'disp' is 'OWNER' and 'frequency' in 'account' is 7
    filtered_df = merged_df[(merged_df['type'] == 'OWNER') & (account['frequency'] == 7)]
    
    # Get the unique 'client_id's from the filtered DataFrame
    owner_client_ids = filtered_df['client_id'].unique()
    
    return len(owner_client_ids)

# Call the function and print the result
print(count_owner_clients())
```",semantic,True,1,covert
187,How many clients who choose statement of weekly issuance are Owner?,1,3,"```python
import pandas as pd

def count_owner_clients():
    # Joining the necessary tables to get the required information
    joined_data = pd.merge(client, disp, on='client_id')
    owner_clients = joined_data[joined_data['type'] == 'OWNER']
    weekly_issuance_clients = owner_clients[owner_clients['disp_id'].isin(card[card['issued'] == 'W']['disp_id'])]
    
    return len(weekly_issuance_clients)

# Call the function and print the result
print(count_owner_clients())
```",semantic,True,1,covert
187,How many clients who choose statement of weekly issuance are Owner?,1,4,"```python
import pandas as pd

def count_owner_clients():
    # Merge necessary tables to get the required information
    merged_data = pd.merge(account, card, on='account_id')
    merged_data = pd.merge(merged_data, client, on='client_id')
    
    # Filter the data to include only those with weekly issuance and status 'Owner'
    filtered_data = merged_data[(merged_data['type'] == 'Obnovení') & (merged_data['status'] == 'Owner')]
    
    # Count the number of unique clients
    owner_client_count = len(filtered_data['client_id'].unique())
    
    return owner_client_count
```",FA,True,1,overt
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,0,"```python
import pandas as pd

def find_lowest_loan_amount_accounts(loan_df, account_df):
    # Filter loans with validity more than 24 months
    valid_loans = loan_df[loan_df['duration'] > 24]
    
    # Merge with account data to get account opening dates
    merged_data = pd.merge(valid_loans, account_df, left_on='account_id', right_on='account_id')
    
    # Filter accounts opened before 1997
    filtered_accounts = merged_data[merged_data['date'].dt.year < 1997]
    
    # Group by account_id and find the minimum approved amount
    min_amounts = filtered_accounts.groupby('account_id')['amount'].min().reset_index()
    
    return min_amounts
```",FA,False,1,overt
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,1,"```python
import pandas as pd

def find_lowest_approved_amount_accounts():
    # Filter loans with validity more than 24 months
    valid_loans = loan[loan['duration'] > 24]
    
    # Join valid loans with account data to get account opening dates
    joined_data = pd.merge(valid_loans, account, on='account_id')
    
    # Filter accounts opened before 1997
    filtered_accounts = joined_data[joined_data['date'].dt.year < 1997]
    
    # Find the minimum approved amount among these accounts
    min_amount = filtered_accounts['amount'].min()
    
    # Filter accounts with the minimum approved amount
    result = filtered_accounts[filtered_accounts['amount'] == min_amount]
    
    return result[['account_id', 'amount']]
```",FA,False,1,overt
